"Link","Title","ID","Author","Created","Closed","Votes","ItemType","Status"
"http://connect.microsoft.com/SQLServer/feedback/details/2025875/","BugBash SQL Server 2016 CTP3 Restore Wizard stuck in endless loop","2025875","Martin.Cairney","11/16/2015","12/25/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/745566/","SMO 2012 disregards default constraint","745566","Puterdo Borato","6/1/2012","12/25/2015","9","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1769932/","Count wrong when function_1 inner joined to function_1","1769932","Dave.Elliott","9/9/2015","12/25/2015","7","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1134053/","Incorrect results with FORCESCAN and Partitioned table","1134053","Dmitry Pilugin","2/16/2015","12/18/2015","6","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1341891/","sp_refreshSQLModule fails with ""Msg 15165, Level 16, State 1"" - Line 175 -  Could not find object '<object-name>' or you do not have permission.","1341891","Daniel Adeniji","5/17/2015","12/18/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1101220/","sp_help_spatial_geography_histogram error 207","1101220","SQL_pro","1/25/2015","12/18/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/818856/","Column Store Index and Foreign Key with Cascaded Delete causes Internal Query Processor Error","818856","LozzaMoore","2/19/2014","12/18/2015","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1566912/","Security issues Dynamic Data Masking","1566912","Jeffrey Verheul","7/20/2015","12/18/2015","4","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/184017/","View Dependencies does not show all dependent objects","184017","Francois Searle","8/21/2006","12/18/2015","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/2109210/","BugBash: sys.query_store_query BOL webpage shows wrong value of object_id column","2109210","Enrico van de Laar","12/9/2015","12/11/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1973585/","Bugbash: Multiple Distinct Count without Group By is slow","1973585","Neugebauer","11/2/2015","12/11/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1776954/","Installation of sql management studio 2016 ctp 2.3 fails","1776954","JP Hellemons","9/11/2015","12/11/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1831603/","SSMS2016 cannot show SSAS Tabular Model cubes if one of them is in a SUSPECT mode","1831603","Yitzhak Khabinsky","9/24/2015","12/11/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/878374/","SQL Server 2014 express /QS parameter requires user input","878374","ldakotaq","5/20/2014","12/11/2015","21","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/625260/","[Denali SSMS] : F5 in Object Explorer no longer refreshes; triggers debug instead","625260","AaronBertrand","11/28/2010","12/11/2015","24","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1751113/","[SSAS tabular / Power BI Desktop] DAX - STDEVX.P is incorrect if calculation is based on more than 9 values ","1751113","Niek de Wit","9/4/2015","12/11/2015","13","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/2092357/","SQL Server Management Studio 2014: ""New trigger"" is disabled for older versions of SQL Server.","2092357","marietriples","12/4/2015","12/11/2015","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/772804/","TRY_CONVERT broken by with schemabinding in SQL Server 2012 Data Tools build","772804","William Assaf","11/29/2012","12/04/2015","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1952721/","Bugbash: Cannot remove SQL Server 2016 CTP2.2 setup support files because SQL Server 2014 ReFx Driver and SQL Server 2014 Master Data Services are installed.","1952721","Robert L Davis","10/27/2015","12/04/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/968262/","Higher Compilation Time with Clustered Column Store vs Btree","968262","VaibhavChoubey","9/9/2014","12/04/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1989881/","Unable to create Login thru SSMS (CTP3)","1989881","SQLDBAs","11/6/2015","12/04/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1263209/","Fixed Bug 2014 Cardinality Estimator: 45 sec compile time for query with DISTINCT aggregate function when combining with GROUP BY","1263209","samot-dwarf","4/20/2015","12/04/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1552139/","Programmatically Create a Named Instance is missing some explanation","1552139","Tom Groszko","7/16/2015","12/04/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1069016/","Create database template for Azure SQL Database","1069016","TerryChuang","12/28/2014","12/04/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/632062/","SSAS Write-Back does not allocate equally amounts among measure group leaves","632062","Boyan Penev","12/16/2010","12/04/2015","6","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1383579/","FOR JSON does not correctly handle bits stored in sql_variant columns.","1383579","weaaddar","5/30/2015","11/27/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/400578/","Query Plan Missing Index Recommendation doesn't Check if an Index Actually Exists","400578","Kendra Little","1/16/2009","11/27/2015","8","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1443274/","SSISDB Encrypted Parameter Truncation Issue","1443274","Matt M14","6/17/2015","11/27/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/487013/","Scripting via SMO in multithreaded application : IScriptable.Script fail in SqlSmoObject.GetQueryTypeKeyFields","487013","Ga?l Covain","8/31/2009","11/27/2015","13","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/2050353/","Release Notes for SQL 2012 SP3 link is broken","2050353","George Walters","11/23/2015","11/27/2015","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/2048474/","BugBash: Always Encrypted - removing CEK failed","2048474","Janos Berke","11/22/2015","11/27/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/2003865/","SSMS October Preview Incoherent error message","2003865","SQLCraftsman","11/10/2015","11/27/2015","4","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1659537/","SSMS 13.0.300.44 cannot be uninstalled after upgrading SQL Server 2016 past CTP 2","1659537","JesanFafon","8/12/2015","11/27/2015","4","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/735926/","Topic for EncryptByAsymKey fails to mention that return value may be NULL if input is too long.","735926","Erland  Sommarskog","4/8/2012","11/20/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/2039366/","BugBash: MDS 2016 MDS_MDSProd_Index_Maintenance SQL Agent job has incorrect step settings","2039366","GregGalloway","11/20/2015","11/20/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/778823/","SSIS flatfile source false behavior on redirect row on error","778823","Christian Terhart","2/8/2013","11/20/2015","9","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1801699/","SQL Server 2014 x64 & SSDT-BI VS2013 - SSIS SQL Server Log Provider Error ","1801699","treusch","9/17/2015","11/20/2015","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1586848/","Database Diagram support can not be added","1586848","AaronBertrand","7/24/2015","11/20/2015","4","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/749673/","Deploy dacpac by using SQL 2012 management studio & Records inside sysdac_history_internal ","749673","Dot_Net_Developer","6/17/2012","11/20/2015","4","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/781722/","ALTER TRIGGER implicitly enables a disabled trigger","781722","ta.speot.is","3/19/2013","11/13/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1961334/","SSMS October release not working with SQL Server 2016 CTP3","1961334","kharn82000","10/30/2015","11/13/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1488359/","SSMS-Web-Setup.exe from 2015 June preview confusing ?No element found? error with ReportViewer.msi","1488359","ohnobinki","6/29/2015","11/13/2015","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1882169/","Error viewing index properties on down level versions","1882169","mrdenny","10/8/2015","11/13/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1977624/","BugBash: MSDN documentation states that sys.internal_partitions is available in SQL Server 2014","1977624","Neugebauer","11/3/2015","11/13/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1548140/","Cannot view or edit any SQL Agent Job step","1548140","Geoff Richardson","7/15/2015","11/13/2015","9","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1761834/","SQL Server Data Tools 14.0.50901.0  - temporal tables not compiling after schema compare (2016 CTP2.3,)","1761834","Guy Twena","9/7/2015","11/06/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1906406/","MSDN documentation has incorrect definition for the ""Number of Users"" field, on the Database Properties page in SSMS.","1906406","Azhar Taj","10/15/2015","11/06/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/282396/","SSIS flat file parser does not read Column delimiters embedded in text data","282396","Toofan","6/11/2007","11/06/2015","55","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1870405/","[SSMS] - CTP 2.4 - Can't script certain downlevel options","1870405","AaronBertrand","10/5/2015","11/06/2015","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1925764/","Cannot install SSMS 2016 Sept 2015 - Error 0x80070490","1925764","Javier Villegas","10/21/2015","11/06/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1736359/","Error opening job step","1736359","Aaron Sentell","8/31/2015","11/06/2015","4","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/360457/","Hovering mouse over execution plans query line is CPU killer","360457","Arild R?ksund","8/4/2008","11/06/2015","16","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/899222/","Plan Guide with Index Hint for Index that Doesn't Exist Causes Silent Failure","899222","Kendra D Little","6/17/2014","11/06/2015","11","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1974154/","Bugbash: SQL Server Management Studio October Preview offered to instance with CTP 3.0 installed","1974154","Glenn A. Berry","11/2/2015","11/06/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1950921/","Current database is changed to user's default when scripting objects","1950921","Andrey Nikolov","10/27/2015","11/06/2015","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1955293/","SSMS 2014 ""New trigger"" is disabled for older (2012, 2008R2) versions of SQL Server","1955293","Gordon Bell","10/28/2015","10/30/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1594196/","SSMS 13.0.400 can't open properties of PK on SQL Server 2008","1594196","Christian C Gr?fe","7/26/2015","10/30/2015","6","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1951344/","SSMS 2016 CTP2 cannot edit indexes on a 2012 database","1951344","Kaleb (VinSolutions)","10/27/2015","10/30/2015","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1871379/","Extended Events File Target Reader does not appear in SSMS","1871379","Andreas.Wolter","10/5/2015","10/30/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/648560/","Subreport with Shared Dataset throws error","648560","Suman Sundar","3/1/2011","10/30/2015","27","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/749904/","Tablediff fails when comparing tables that have a DATETIME field as (part of) the primary key, and regional setting is not English","749904","Arnoud Berendsen","6/19/2012","10/30/2015","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1515168/","BugBash - SSMS scripting of database snapshots includes invalid options","1515168","Greg Low - Australia","7/6/2015","10/30/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/811922/","SSMS dialogs don't scale on high-resolution screens","811922","Bob Beauchemin","12/18/2013","10/30/2015","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1383608/","Documentation is incorrect about conversion of timestamp to JSON","1383608","weaaddar","5/30/2015","10/23/2015","4","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1709331/","SSMS Menu-""?? ??? ???"", Translation Bug","1709331","Jungsun","8/24/2015","10/23/2015","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/1762765/","Problems with data Masking and temp table","1762765","DanielJohn_","9/7/2015","10/16/2015","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/536543/","SSAS Process Progress Window Blank - No Details","536543","Paul B Felix","2/25/2010","10/16/2015","41","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/680863/","""Negative zero"" causes ""File Error: data may have been lost"" in Excel 2010 when exporting SSRS report","680863","Stoonad","7/26/2011","10/09/2015","8","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/859174/","SSMS 2014 deploys SSIS 2012 ispac as SSIS 2014","859174","steve.s1","4/22/2014","10/09/2015","13","Bug","Closed"
